branch, request_datetime, request_index, request_user_id, rice, soup, salad, main_dish, total_price
国分寺支店, 2023-10-25 06:04:15, 3, M6914664961212078, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-10-25 10:56:57, 1, M9159749473516644, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-10-25 12:47:51, 2, M2258555050055487, 白米 小, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-10-26 04:57:59, 2, M5817770820243514, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-10-26 06:41:38, 3, M9381581091106318, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-10-26 10:05:56, 6, M8328439552959735, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-10-26 12:57:15, 7, M3100316506692276, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-10-26 13:51:18, 4, M1411197063930241, 白米 中, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1100.00
国分寺支店, 2023-10-26 14:03:50, 5, M0043036203350933, 白米 大, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-10-26 16:02:54, 8, M4957702483502152, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
国分寺支店, 2023-10-26 17:10:30, 1, M5958992545564083, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-10-27 03:27:10, 4, M3522554363118339, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-10-27 07:52:59, 2, M0851225857326843, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-10-27 09:29:57, 3, M5782613179531962, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-10-27 16:06:38, 1, M6363338569666435, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-10-28 03:52:41, 2, M5524847802574081, 白米 中, 豚汁, チキンのサラダ, 豚の生姜焼き, 1300.00
国分寺支店, 2023-10-28 11:45:16, 4, M5817770820243514, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-10-28 15:10:47, 1, M8880181047927641, 白米 中, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1100.00
国分寺支店, 2023-10-28 17:02:53, 3, M7430233742301789, 白米 大, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-10-28 18:33:52, 5, M6991501146827906, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-01 03:31:14, 3, M2455814217437686, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
国分寺支店, 2023-11-01 11:30:12, 5, M4400860964332310, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-01 11:48:57, 1, M6991501146827906, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-01 15:49:21, 4, M2756585947940783, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-11-01 22:11:45, 2, M4278949801966343, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
国分寺支店, 2023-11-02 00:41:53, 2, M5628732464656951, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-02 05:07:56, 3, M5939968742150262, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-02 10:04:52, 1, M2200771142129264, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-03 02:51:30, 7, M3735522060612831, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
国分寺支店, 2023-11-03 04:34:40, 1, M5980822666877486, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
国分寺支店, 2023-11-03 08:16:09, 6, M1525342523725107, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-03 11:32:58, 3, M9366523864385044, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-03 19:10:58, 5, M4439008801559783, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-11-03 19:31:27, 4, M5383376028853014, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-03 21:01:03, 2, S0000000000000002, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-11-04 05:16:42, 2, M3100316506692276, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-04 09:01:16, 3, M9989143822773005, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
国分寺支店, 2023-11-04 23:19:56, 4, M6737226886016355, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-04 23:41:45, 1, M6946100159144972, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-05 01:20:35, 3, M4568983376934970, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
国分寺支店, 2023-11-05 06:35:12, 2, M6131631379421215, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-05 08:31:50, 4, M6914664961212078, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-11-05 21:19:08, 1, M0075290594937843, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-11-06 14:20:21, 2, M6914664961212078, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-11-06 19:19:57, 1, M1692674481452789, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-11-07 03:52:54, 3, M4957702483502152, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
国分寺支店, 2023-11-07 16:05:40, 2, M9041816061335343, 白米 中, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1200.00
国分寺支店, 2023-11-07 18:44:35, 1, M6439860497461111, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-07 22:17:26, 4, M2785702558166011, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-08 05:56:59, 5, M6778306111215275, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
国分寺支店, 2023-11-08 05:58:06, 3, M0851225857326843, 白米 大, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-08 07:23:30, 4, M3254378465709968, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
国分寺支店, 2023-11-08 11:03:00, 6, M4439008801559783, 白米 大, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-08 14:12:15, 1, M1729158841742835, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-08 14:53:03, 8, M0959979499165585, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
国分寺支店, 2023-11-08 17:03:37, 7, M9401689572920389, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-08 19:24:06, 2, M5939968742150262, 白米 大, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-11-09 07:40:17, 1, S0000000000000003, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
国分寺支店, 2023-11-09 11:46:05, 3, M5167605488367166, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-09 23:05:27, 2, M3735522060612831, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-10 04:31:05, 1, M1411197063930241, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-10 06:10:19, 3, M5817770820243514, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-10 06:28:07, 5, M3100316506692276, 白米 大, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-11-10 13:28:40, 2, M9504559070091234, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
国分寺支店, 2023-11-10 20:05:58, 4, M8144139671491198, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-11 14:23:45, 4, M5628732464656951, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-11-11 16:34:50, 1, M6778306111215275, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-11 16:41:38, 3, M3522554363118339, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-11-11 17:20:39, 2, M9717017308442137, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
国分寺支店, 2023-11-12 00:25:43, 2, M2662121413642089, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-12 03:11:12, 8, M1525342523725107, 白米 中, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
国分寺支店, 2023-11-12 03:40:00, 6, M6528764768399159, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-12 04:28:26, 9, M1692674481452789, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-12 05:33:04, 4, M9366523864385044, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
国分寺支店, 2023-11-12 05:50:30, 3, S0000000000000001, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-12 06:37:20, 7, M6528764768399159, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-12 16:26:03, 5, M2998083860683956, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-12 21:26:39, 1, M1411197063930241, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 950.00
国分寺支店, 2023-11-13 01:43:51, 5, M3735522060612831, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-13 02:13:28, 6, M1729158841742835, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-13 03:54:43, 1, M8880181047927641, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
国分寺支店, 2023-11-13 05:35:22, 3, M0043036203350933, 白米 大, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-13 14:04:09, 7, M4777048940070841, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-13 15:47:22, 8, M2998083860683956, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-13 16:43:36, 2, S0000000000000001, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-13 21:45:20, 4, M5432647983047799, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
国分寺支店, 2023-11-14 14:25:47, 2, M3254378465709968, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-14 22:16:35, 1, M4645952510156222, 白米 小, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1150.00
国分寺支店, 2023-11-15 01:25:20, 5, M6971647925012343, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-15 13:08:56, 2, S0000000000000001, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-15 14:22:24, 1, M3764404782998205, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-15 16:22:37, 3, M1331843257022261, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-15 22:21:19, 4, M1924759056945548, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-15 23:10:28, 6, M1411197063930241, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
国分寺支店, 2023-11-16 21:30:33, 1, M1981917978916037, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
国分寺支店, 2023-11-17 05:00:39, 1, M5980822666877486, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-17 10:53:53, 2, M6914664961212078, 白米 大, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1250.00
国分寺支店, 2023-11-17 11:26:18, 4, M8149505322780065, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
国分寺支店, 2023-11-17 12:01:32, 3, M4400860964332310, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-18 00:04:31, 7, M1625021197653150, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-18 02:11:07, 6, M2662121413642089, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
国分寺支店, 2023-11-18 02:54:21, 3, M6946100159144972, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-18 03:35:03, 4, M7061927164902103, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-18 04:42:08, 2, M9930629525646188, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 950.00
国分寺支店, 2023-11-18 06:35:56, 1, M5432647983047799, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-11-18 08:55:15, 5, M4156018433615288, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
国分寺支店, 2023-11-18 17:26:44, 8, M1981917978916037, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-19 01:44:34, 7, M3100316506692276, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-19 02:58:15, 4, M5342435620242023, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-11-19 04:54:09, 3, M1525342523725107, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
国分寺支店, 2023-11-19 15:54:03, 2, M0959979499165585, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
国分寺支店, 2023-11-19 23:06:29, 5, M6465895127921518, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
国分寺支店, 2023-11-19 23:29:09, 1, M9381581091106318, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
国分寺支店, 2023-11-19 23:59:35, 6, M6465895127921518, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
国分寺支店, 2023-11-20 00:11:39, 6, M7061927164902103, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-20 07:46:16, 5, M9381581091106318, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
国分寺支店, 2023-11-20 11:25:24, 1, M1411197063930241, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
国分寺支店, 2023-11-20 11:49:16, 3, M6638017527164450, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
国分寺支店, 2023-11-20 18:08:30, 4, M1433940504496971, 白米 中, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1100.00
国分寺支店, 2023-11-20 22:59:19, 2, M2200771142129264, 白米 中, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1100.00
国分寺支店, 2023-11-21 02:18:55, 6, M8328439552959735, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
国分寺支店, 2023-11-21 03:21:06, 5, M1729158841742835, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
国分寺支店, 2023-11-21 03:59:40, 1, M5524847802574081, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
国分寺支店, 2023-11-21 11:41:52, 4, M9504559070091234, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
国分寺支店, 2023-11-21 12:11:00, 2, M5958992545564083, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
国分寺支店, 2023-11-21 17:50:06, 3, S0000000000000002, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
